Roll,Pitch,Yaw,mSpeed,Time
0.34407168626785278,-1.4679367542266846,-0.87982869148254395,0.11786838781356324,1431194763.0209241
0.36112761497497559,-1.4716888666152954,-0.89346796274185181,0.11356878373104023,1431194763.0275371
0.40271636843681335,-1.4828590154647827,-0.9308474063873291,0.10076873601886945,1431194763.0399449
0.47461357712745667,-1.4960471391677856,-0.99866145849227905,0.085656259461299275,1431194763.052062
0.6092522144317627,-1.5110213756561279,-1.1280851364135742,0.068497048417043238,1431194763.064755
0.88130336999893188,-1.5268013477325439,-1.3951531648635864,0.050414532400784536,1431194763.077945
1.1312899589538574,-1.5335708856582642,-1.6419651508331299,0.042657213352834164,1431194763.0848539
1.7298660278320312,-1.5375450849533081,-2.2390449047088623,0.038103116421836489,1431194763.0970659
2.2412056922912598,-1.5301399230957031,-2.7510476112365723,0.046588806842877091,1431194763.109195
2.5413904190063477,-1.5160202980041504,-3.053056001663208,0.062768705363936875,1431194763.1215911
2.7109024524688721,-1.499688982963562,3.056978702545166,-0.081483013878421676,1431194763.133718
2.8168232440948486,-1.4814391136169434,2.9457502365112305,-0.10239582368295004,1431194763.145694
2.8617184162139893,-1.4704197645187378,2.8985095024108887,-0.1150230676091195,1431194763.152492
2.9095675945281982,-1.4489209651947021,2.8479058742523193,-0.13965887692643833,1431194763.164798
2.9390933513641357,-1.4305732250213623,2.8154425621032715,-0.16068383843713832,1431194763.1772251
2.9536521434783936,-1.4188449382781982,2.8006665706634521,-0.17412346506318926,1431194763.1896319
2.9675223827362061,-1.4113688468933105,2.7847824096679688,-0.18269043473535276,1431194763.2025111
2.9729917049407959,-1.4076197147369385,2.7765970230102539,-0.18698662372329067,1431194763.209774
2.9687314033508301,-1.4043396711349487,2.7784960269927979,-0.19074527682354869,1431194763.2216489
2.9495625495910645,-1.4048075675964355,2.8019392490386963,-0.19020910697370283,1431194763.2339351
2.9312915802001953,-1.407907247543335,2.827028751373291,-0.18665713539772924,1431194763.246871
2.9292793273925781,-1.4122287034988403,2.833005428314209,-0.18170511164568665,1431194763.258882
2.9278190135955811,-1.4154088497161865,2.8368616104125977,-0.17806093251591817,1431194763.2659941
2.9252192974090576,-1.4206571578979492,2.8421807289123535,-0.17204681434793856,1431194763.2783029
2.9242570400238037,-1.4244657754898071,2.8432834148406982,-0.16768246007208376,1431194763.29123
2.9207708835601807,-1.4269815683364868,2.8454442024230957,-0.1647995738272047,1431194763.303297
2.9151046276092529,-1.4290007352828979,2.8480501174926758,-0.16248577894397129,1431194763.3154941
2.9102067947387695,-1.4308887720108032,2.8514344692230225,-0.16032224822247798,1431194763.3223569
2.9061322212219238,-1.4356504678726196,2.8556866645812988,-0.15486574669833827,1431194763.3355169
2.9005072116851807,-1.4406814575195312,2.8600444793701172,-0.14910065722749721,1431194763.3474989
2.8842175006866455,-1.4489140510559082,2.8741726875305176,-0.13966679994587566,1431194763.3598149
2.8667287826538086,-1.4566295146942139,2.8885512351989746,-0.13082552987664428,1431194763.371944
2.8504910469055176,-1.4606248140335083,2.9035513401031494,-0.12624725407598475,1431194763.3794611
2.8161008358001709,-1.4695008993148804,2.9369626045227051,-0.11607600957156848,1431194763.3920989
2.7767610549926758,-1.4793130159378052,2.9748144149780273,-0.10483215215989361,1431194763.4041469
2.7122557163238525,-1.4889612197875977,3.0389800071716309,-0.093776124950393863,1431194763.41623
2.6367864608764648,-1.4978609085083008,3.1155240535736084,-0.083577832896864379,1431194763.4282801
2.5353600978851318,-1.5087630748748779,-3.0668966770172119,0.071084870489777643,1431194763.4411581
2.4705190658569336,-1.5139610767364502,-3.0025150775909424,0.065128399118392799,1431194763.4479849
2.3549857139587402,-1.5206691026687622,-2.8869478702545166,0.057441567622677214,1431194763.460309
2.363088846206665,-1.5193655490875244,-2.89499831199646,0.058935329994158965,1431194763.472502
2.4256305694580078,-1.5149059295654297,-2.957575798034668,0.06404567753116254,1431194763.4861419
2.4869601726531982,-1.5124032497406006,-3.0207512378692627,0.06691353735986752,1431194763.4934559
2.5459785461425781,-1.5094271898269653,-3.0823071002960205,0.070323850812454791,1431194763.5058761
2.5499365329742432,-1.5071655511856079,-3.0861084461212158,0.07291549779112444,1431194763.5179739
2.539318323135376,-1.5065099000930786,-3.0739681720733643,0.073666818599825767,1431194763.530962
2.5469083786010742,-1.506989598274231,-3.0828659534454346,0.073117124975423164,1431194763.5377541
2.5415370464324951,-1.5085194110870361,-3.0792703628540039,0.07136408862304762,1431194763.5496261
2.4999165534973145,-1.5105452537536621,-3.0366225242614746,0.069042643927943737,1431194763.5616081
2.4563891887664795,-1.514460563659668,-2.9932668209075928,0.064556029265945655,1431194763.5757101
2.430250883102417,-1.5168750286102295,-2.9680700302124023,0.061789256236957045,1431194763.5831721
2.3492999076843262,-1.5202555656433105,-2.8861403465270996,0.057915446147292472,1431194763.595289
2.2471749782562256,-1.5237646102905273,-2.7823889255523682,0.053894377179122731,1431194763.607764
2.1224801540374756,-1.5277328491210938,-2.6579067707061768,0.049347110437294929,1431194763.6205461
1.9725422859191895,-1.5302015542984009,-2.5076467990875244,0.046518182686859005,1431194763.633522
1.8503726720809937,-1.5312942266464233,-2.384662389755249,0.045266072408212496,1431194763.640161
1.6365615129470825,-1.5333250761032104,-2.1708686351776123,0.042938890354205624,1431194763.6516631
1.3730558156967163,-1.5331631898880005,-1.9074841737747192,0.043124398292063118,1431194763.6634359
1.1039551496505737,-1.5286762714385986,-1.6374295949935913,0.048266028095465291,1431194763.6759579
0.89417898654937744,-1.5217404365539551,-1.4263236522674561,0.056213909421259131,1431194763.6880119
0.71869224309921265,-1.5129325389862061,-1.2508825063705444,0.066307016561570148,1431194763.7008569
0.64071130752563477,-1.5072377920150757,-1.1732628345489502,0.072832715898383929,1431194763.708286
0.53240501880645752,-1.494998574256897,-1.0644290447235107,0.086857826340088026,1431194763.7204731
0.44028574228286743,-1.480501651763916,-0.97199082374572754,0.10347007583560952,1431194763.732811
0.37584272027015686,-1.4660265445709229,-0.90785998106002808,0.12005732683876885,1431194763.7459819
0.34940364956855774,-1.4579238891601562,-0.88113510608673096,0.12934228599648434,1431194763.752809
0.31780493259429932,-1.4465118646621704,-0.84887921810150146,0.14241950278517407,1431194763.764519
0.29003962874412537,-1.4357951879501343,-0.82048654556274414,0.15469990970529041,1431194763.7769909
0.26904737949371338,-1.4261369705200195,-0.79909121990203857,0.16576741163259556,1431194763.789897
0.25909316539764404,-1.4184913635253906,-0.78751075267791748,0.1745286318847542,1431194763.8024981
0.25623708963394165,-1.4151471853256226,-0.78362995386123657,0.17836077782048165,1431194763.809957
0.24656212329864502,-1.4105558395385742,-0.77389615774154663,0.18362207253814233,1431194763.8225961
0.2384665310382843,-1.4067991971969604,-0.76516640186309814,0.18792686756443458,1431194763.8346491
0.23243902623653412,-1.4048219919204712,-0.75934112071990967,0.19019257791591143,1431194763.84659
0.23297140002250671,-1.4040876626968384,-0.7575114369392395,0.19103405722165689,1431194763.85869
0.23478040099143982,-1.4043546915054321,-0.75766974687576294,0.19072806474684029,1431194763.8662491
0.23339974880218506,-1.4040650129318237,-0.75427627563476562,0.19106001194050293,1431194763.8783939
0.23201671242713928,-1.4037199020385742,-0.751323401927948,0.19145547989344663,1431194763.8909259
0.23257723450660706,-1.4048851728439331,-0.75092518329620361,0.19012017791070918,1431194763.9043779
0.2380988597869873,-1.4065252542495728,-0.75538307428359985,0.18824078305868852,1431194763.9117911
0.24261552095413208,-1.4099071025848389,-0.7598835825920105,0.18436547032740663,1431194763.9238491
0.24355491995811462,-1.4137651920318604,-0.76070016622543335,0.17994442548144093,1431194763.9357891
0.2465234249830246,-1.4193071126937866,-0.76317238807678223,0.17359385219494641,1431194763.9476571
0.24783839285373688,-1.4260545969009399,-0.76470530033111572,0.16586180484692506,1431194763.9606149
0.25091075897216797,-1.4310208559036255,-0.76692754030227661,0.16017089123047043,1431194763.972487
0.25302401185035706,-1.4339450597763062,-0.7691338062286377,0.15682000042366212,1431194763.9798181
0.26527455449104309,-1.4404816627502441,-0.78165048360824585,0.14932960516847602,1431194763.9932089
0.28441184759140015,-1.4481048583984375,-0.7998470664024353,0.14059406642759653,1431194764.0058839
0.3103327751159668,-1.4551504850387573,-0.825325608253479,0.13252037301729133,1431194764.017993
0.32332652807235718,-1.4586250782012939,-0.8380621075630188,0.12853878254252407,1431194764.0248909
0.35593715310096741,-1.4662736654281616,-0.87104874849319458,0.11977414719578036,1431194764.0380471
0.39093863964080811,-1.4748685359954834,-0.90616196393966675,0.10992515101640521,1431194764.0499661
0.42826882004737854,-1.4826902151107788,-0.94290703535079956,0.10096216697616427,1431194764.061976
0.47108474373817444,-1.4908205270767212,-0.98576301336288452,0.09164551574070004,1431194764.0747769
0.49566110968589783,-1.4950339794158936,-1.0101953744888306,0.086817255016418071,1431194764.0822301
0.5556873083114624,-1.5030115842819214,-1.0709114074707031,0.077675593227489792,1431194764.0946369
0.63865780830383301,-1.5111812353134155,-1.1541119813919067,0.068313862743503359,1431194764.1069779
0.75705337524414062,-1.5184029340744019,-1.2719043493270874,0.060038405545115837,1431194764.119096
